Gene name	Ensembl ID	Gene description	Canonical RBD	Pfam ID	Protein Domains	Pfam Description	Excitatory Expression	Inhibitory Expression	Astrocyte Expression	Microglia Expression	Oligodendrocyte Expression	Amygdala expression	Basal ganglia expression	Cerebellum expression	Cortex expression	Hippocampus expression	Hypothalamus expression	Non-brain expression	Accelerated dorsal expression (D2)	NPC expression (D15)	Neural rosette expression (D21)	Neuron expression (D77)	CBC protein expression	MD protein expression	STR protein expression	AMY protein expression	HIP protein expression	V1C protein expression	DFC protein expression	LOEUF	Synapse localization	Autism susceptibility
EIF2B5	ENSG00000145191	eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]	0	PF02020|PF00132	W2|Hexapep	eIF4-gamma/eIF5/eIF2-epsilon|Bacterial transferase hexapeptide (six repeats)	1.56832795535714	1.20647428814815	0	0	0	3.85575055676465	4.25957380179243	6.17202239701255	4.87324230566228	4.03231246994894	4.58429509991641	5.44188845034141	2.19261056164189	1.94179962083656	2.08620352459139	1.74981929325802	7.32459087475625	7.32252643494044	7.27462514879281	7.1868989206952	7.3277828986777	7.2359747081176	7.06936265265178	0.441	0	0
EIF2D	ENSG00000143486	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]	0	PF01253	SUI1	Translation initiation factor SUI1	0.503696163410714	0.0943513450407407	0	0	0	3.62250872258291	3.82791046013783	4.19859237299718	3.73978330955093	3.63706533643011	3.67656079263069	5.4585952689093	1.59449606478247	1.5676357023498	1.53050529058594	0.682992161337679	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.796	0	0
EIF2S1	ENSG00000134001	eukaryotic translation initiation factor 2 subunit alpha [Source:HGNC Symbol;Acc:HGNC:3265]	1	PF00575|PF07541	S1|EIF_2_alpha	S1 RNA binding domain|Eukaryotic translation initiation factor 2 alpha subunit	1.17353821289286	0.274659915462963	0	0	0	3.50110789237729	3.56051932154437	4.36720330065725	3.92772582267464	3.31734893478531	3.63793477553514	4.71297538709068	2.89975358132789	2.58537465645008	2.86894304350448	2.55393937284874	9.0669316816646	8.93481434962927	8.80342778800008	8.98147861216322	8.96212116608224	9.01547695338935	8.98579517682431	0.31	1	0
EIF2S2	ENSG00000125977	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	0	PF01873	eIF-5_eIF-2B	Domain found in IF2B/IF5	3.14494962321429	1.62962429962963	0.431715506666667	0.0049822065	0.53385801	4.96756520190839	4.95414511707392	5.57972322927073	5.18720556911299	4.83017925204958	5.15868036970461	6.03712300563729	5.32566423180268	4.50598822273366	4.45251564795054	3.60295617917218	8.90278487670587	8.80589802914316	8.72043689571237	8.69458128724316	8.36950037442051	8.75985464639312	8.81450801666406	0.342	1	0
EIF2S3	ENSG00000130741	eukaryotic translation initiation factor 2 subunit gamma [Source:HGNC Symbol;Acc:HGNC:3267]	1	PF09173|PF00009|PF03144	eIF2_C|GTP_EFTU|GTP_EFTU_D2	Initiation factor eIF2 gamma, C terminal|Elongation factor Tu GTP binding domain|Elongation factor Tu domain 2	1.10649373892857	0.491279856481481	0.788472313333333	0.04928952	0.087472032	4.60090602631277	4.71971463128586	5.9738580553617	4.76033806086746	4.47165570739764	4.60658435857268	6.36647784204379	5.41262666190332	4.71173962918541	4.59770904018499	3.0474133778605	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.322	1	0
EIF3A	ENSG00000107581	eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]	0	PF01399	PCI	PCI domain	2.47776167053571	1.45374507925926	0.227528473333333	0.035595026	0.078053465	4.68772699683198	4.82101880051871	5.79240899508142	4.78011583663272	4.62179987507579	4.9430351890899	6.42121656551028	4.95772274773617	4.44928135916277	4.43002285253765	3.00007109874148	9.34162319391425	9.18769914381236	9.08939643508884	9.05409871389211	9.17075051586778	9.27839986565888	9.26411455684453	0.131	1	0
EIF3B	ENSG00000106263	eukaryotic translation initiation factor 3 subunit B [Source:HGNC Symbol;Acc:HGNC:3280]	1	PF08662|PF00076	eIF2A|RRM_1	Eukaryotic translation initiation factor eIF2A|RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.18289043296429	0.488514813388889	0.129278871333333	0	0.024684211	4.93755155280419	5.19065041359224	6.34643926956445	5.55409456722284	4.97924797376334	5.3679895305032	6.96133392686155	4.15451206505963	2.86238803701397	3.11199129616767	1.593178510382	9.07405377386105	8.9177297047614	8.59093203607105	8.42391104106692	8.79078758070416	9.10658408323349	8.72704941717925	0.067	1	0
EIF3C	ENSG00000184110	eukaryotic translation initiation factor 3 subunit C [Source:HGNC Symbol;Acc:HGNC:3279]	0	PF05470|PF01399	eIF-3c_N|PCI	Eukaryotic translation initiation factor 3 subunit 8 N-terminus|PCI domain	0	0.00173052359259259	0	0	0	1.49868488746961	1.51476107162219	2.38137474952613	1.97206397984494	1.38048565455033	1.66862747389567	2.65402760560838	0.807567011460059	0.365469898135276	0.598564505625301	0.291933137285708	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.926	0	0
EIF3CL	ENSG00000205609	eukaryotic translation initiation factor 3 subunit C-like [Source:HGNC Symbol;Acc:HGNC:26347]	0	PF05470|PF01399	eIF-3c_N|PCI	Eukaryotic translation initiation factor 3 subunit 8 N-terminus|PCI domain	0	0.00173052359259259	0	0	0	0.165393600838433	0.170609638214112	0.358408640722151	0.26359454365495	0.182206656751248	0.20002467271402	0.378881127814294	0.627605352554799	0.363059991617329	0.36911994847056	0.163220453493781	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.696	0	0
EIF3D	ENSG00000100353	eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]	0	PF05091	NA	NA	0.384352567125	0.134506707092593	0	0	0	4.96507776820072	5.18002251123544	6.41566318890925	5.31364856003774	4.91543963333488	5.08255357807502	7.21342505295477	4.48019950368863	4.51357994114406	4.38010648114511	2.45178083538076	8.81262892016774	8.87680158609284	8.59325111134766	8.52569221783304	8.77989983612084	8.67207516896208	8.75451831529317	0.187	1	0
EIF3E	ENSG00000104408	eukaryotic translation initiation factor 3 subunit E [Source:HGNC Symbol;Acc:HGNC:3277]	0	PF01399|PF09440	PCI|eIF3_N	PCI domain|eIF3 subunit 6 N terminal domain	2.63004599285714	1.10354830898148	0.0428913433333333	0	0.2361684805	5.2853319320071	5.47784567533274	6.85102626378659	5.14961706789295	5.06717403367326	5.43062315594788	7.19028891336753	5.08169921258149	4.76826049499963	4.4552703754464	2.51156173592043	8.71863821070141	8.75253889036082	8.61425728667974	8.68727342743559	8.74973315493161	8.88183459137625	8.78610806545782	0.533	1	0
EIF3G	ENSG00000130811	eukaryotic translation initiation factor 3 subunit G [Source:HGNC Symbol;Acc:HGNC:3274]	1	PF00076|PF12353	RRM_1|eIF3g	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Eukaryotic translation initiation factor 3 subunit G	0.139149272616071	0.018054889537037	0	0	0	5.96045378986589	6.12016839817193	6.99457406746438	6.32532884387659	5.98207178019813	6.26154209800722	7.97994530067214	4.1418892241193	3.59955218483109	3.79453126755848	2.1931840597769	8.36657294363399	7.83047838373532	7.64128203987034	7.57374946316455	7.69137637200588	7.99516491175156	8.01266564432208	0.275	0	1
EIF3H	ENSG00000147677	eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]	0	PF01398	JAB	JAB1/Mov34/MPN/PAD-1 ubiquitin protease	3.55604000357143	1.67040349851852	0.129734866666667	0.030319715	0.59094498	5.0277644839092	5.14588324870807	5.91633810084467	5.03547875323233	4.78243477644509	5.12204316229144	6.28103609028628	3.66940993041213	3.47011467041333	3.43093499338371	2.66764889358848	8.5066704545993	8.53926684090721	8.27588043086743	8.28451215285012	8.33687172037598	8.33356035072205	8.29612121880969	0.592	0	0
EIF3I	ENSG00000084623	eukaryotic translation initiation factor 3 subunit I [Source:HGNC Symbol;Acc:HGNC:3272]	1	PF00400	WD40	WD domain, G-beta repeat	0.570465000589286	0.236680717981481	0	0	0	6.11509776647198	6.37408224205115	6.93341330041251	6.53859558472945	6.07163826409051	6.49501714129304	7.56588653878624	5.43011808552691	5.09386966936297	5.11134028832721	3.84326710507091	9.02668812078324	8.78386562866311	8.51788395277682	8.69601163536645	8.68879163213464	8.78905270202891	8.82393709325991	0.346	1	0
EIF3J	ENSG00000104131	eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]	0	PF08597	eIF3_subunit	Translation initiation factor eIF3 subunit	3.17814335357143	2.20578918148148	0.681635153333333	0.07714539	0.41775995	4.93675099475549	4.91238640051228	5.20139861997432	5.11110645079874	4.79727243202997	5.2027115594609	5.43293936970583	3.26450157063193	2.70184954046886	3.22233333263968	3.36416120404091	8.60291487660234	8.72054961325149	8.70540501708832	8.76883218976116	8.74988720336419	8.77339073844557	8.70635035326681	0.416	0	0
EIF3K	ENSG00000178982|ENSG00000282986	eukaryotic translation initiation factor 3 subunit K [Source:HGNC Symbol;Acc:HGNC:24656]	0	PF10075	CSN8_PSD8_EIF3K	CSN8/PSMD8/EIF3K family	3.76724128214286	2.49991411851852	0.766298966666667	0	0.175609663	6.11728153826481	6.29071651856107	6.81309494638866	6.49922084954483	6.06583077417367	6.33899660123718	7.41715208939816	4.27882652319516	3.58989354138257	3.67445932959117	2.6396524330562	8.81722007786202	8.33784011447715	8.14519769889242	8.28612269530361	8.4869059888694	8.4717349784342	8.43943115776694	0.822	0	0
EIF3L	ENSG00000100129	eukaryotic translation initiation factor 3 subunit L [Source:HGNC Symbol;Acc:HGNC:18138]	0	PF10255	Paf67	RNA polymerase I-associated factor PAF67	2.65141700303571	1.98476879648148	0.288740183333333	0.13478647	0.220351485	5.70463960988851	5.81962092730775	7.59129419010554	6.03173924225135	5.28076334788622	5.6646278990164	7.42135796692251	4.46732263524508	4.55671243810256	4.47810097671293	3.00068607016514	8.88860881299907	8.64248368919885	8.58604434167183	8.60610755485121	8.76723314712153	8.94629693364363	8.69779315857998	0.366	1	0
EIF3M	ENSG00000149100	eukaryotic translation initiation factor 3 subunit M [Source:HGNC Symbol;Acc:HGNC:24460]	0	PF01399	PCI	PCI domain	2.76685530892857	1.49393837537037	0.105072536666667	0	0.038821988	3.80778766566158	3.86890895959102	4.67761535515342	3.94379945632802	3.69076347955671	4.0750619243323	5.0877725631137	3.70203964271136	3.2296825700543	3.25368746693946	2.28863507646804	9.03375238712692	9.12593811827491	8.87102783571956	8.38414867647029	8.84566125511552	9.1750359314372	9.18901577277778	0.607	0	0
EIF4A1	ENSG00000161960	eukaryotic translation initiation factor 4A1 [Source:HGNC Symbol;Acc:HGNC:3282]	1	PF00270|PF00271	DEAD|Helicase_C	DEAD/DEAH box helicase|Helicase conserved C-terminal domain	0	0	0	0	0	5.95698127974019	6.2060238667164	6.66927272291273	6.4195372061214	5.96186406603765	6.30838271992705	8.18905359803522	1.24856704111719	0.842710978619998	0.920220595057551	0.50636995477439	9.20597130950249	9.10767237652986	9.0476395157237	9.1622248063274	9.18336734415533	9.15003588452659	9.15152224345184	0.117	0	0
EIF4A2	ENSG00000156976	eukaryotic translation initiation factor 4A2 [Source:HGNC Symbol;Acc:HGNC:3284]	1	PF00270|PF00271	DEAD|Helicase_C	DEAD/DEAH box helicase|Helicase conserved C-terminal domain	8.09904930892857	8.0488155462963	0.210599893333333	0.59243774	1.1380014	8.19623817969872	8.33959839986672	9.77217433945792	8.8111916354474	8.14220408485662	8.62434585702099	8.65989959065942	4.85963921836382	4.80824044969593	4.57433052189377	5.29238475260431	9.99784182838364	9.84975849367036	9.78773066807695	9.8499440948836	9.87457874189109	10.0199094556356	9.93381793770233	0.205	0	0
EIF4A3	ENSG00000141543	eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]	1	PF00270|PF00271	DEAD|Helicase_C	DEAD/DEAH box helicase|Helicase conserved C-terminal domain	0.0238178394464286	0.0115238925555556	0	0	0	4.35369732700265	4.6486523830238	5.58913127071148	4.83578262663027	4.44432914406246	4.79509676168423	6.33712590425649	3.445289119686	2.67656467902308	2.94302222288958	1.70781898566431	9.34020865921561	8.57111046882434	8.52133327958837	8.46917038310935	8.69651632340333	8.86238791452556	8.71030950591735	0.119	1	0
EIF4B	ENSG00000063046	eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	2.46431235642857	1.32258596907407	0.45349499	0.109572954	0.262101705	5.78739328302883	5.96162911572335	7.28069654596838	5.81134514886825	5.64959534166162	5.8900112891349	7.54429990614744	6.10500647758912	5.85307218997014	5.57649492036901	4.10389077701141	8.31390237613934	8.29713141589114	8.32293768791434	8.28038214303498	8.26356730222042	8.40954652985293	8.37287560052073	0.123	1	0
EIF4E	ENSG00000151247	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	0	PF01652	IF4E	Eukaryotic initiation factor 4E	2.70628546892857	1.5245673362963	0.290864186666667	0.21561278	0.37123892	2.49813340438876	2.51831985167021	3.71240979175268	2.92488659567072	2.52980096100442	2.87764610409088	2.42794133250948	2.03881948361628	1.77233146883727	1.70308438516367	2.02497905073075	8.90807862884068	8.72602635644742	8.47261790910549	8.46287092921029	8.73981051420822	8.84470249907204	8.77233726363887	0.354	1	1
EIF4E2	ENSG00000135930	eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]	0	PF01652	IF4E	Eukaryotic initiation factor 4E	1.80524783678571	0.704420461592593	0.009903315	0	0.130467953	3.51218895363033	3.741580240258	4.88903297627659	4.27536469615044	3.55173748046487	3.75927303469284	4.57232581606913	2.52244447802246	1.94753257467586	2.32087600508803	1.99836178330802	7.35668601720955	7.58412342771764	7.41265649093062	7.24803490787771	7.35001853183331	7.36953850691868	7.26784100410731	0.495	0	0
EIF4ENIF1	ENSG00000184708	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]	0	PF10477	EIF4E-T	Nucleocytoplasmic shuttling protein for mRNA cap-binding EIF4E	2.32759594285714	1.18744886481481	0.264141563333333	0.049165186	0.1714898775	3.35185302605474	3.57930688534744	4.90332755161124	4.24311303665254	3.39866640416034	3.68576078126943	4.38938784039947	1.44379397867084	1.54896211882345	1.77692432235714	1.50460940543112	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.177	0	0
EIF4G1	ENSG00000114867	eukaryotic translation initiation factor 4 gamma 1 [Source:HGNC Symbol;Acc:HGNC:3296]	1	PF02847|PF02020|PF02854	MA3|W2|MIF4G	MA3 domain|eIF4-gamma/eIF5/eIF2-epsilon|MIF4G domain	0.520034909625	0.378149309857407	0.019640884	0	0	5.23023376101491	5.29282959291292	6.24558978327947	5.718040991613	5.25467340117073	5.5356299793661	6.99326676320546	4.7465208187936	3.83646855647706	4.17412737231138	3.40416120754143	9.23420042023939	9.30818002163607	9.07432698606131	9.1398976502979	9.30933661776187	9.2115824599923	9.3353415733473	0.074	1	1
EIF4G2	ENSG00000110321	eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]	1	PF02847|PF02854|PF02020	MA3|MIF4G|W2	MA3 domain|MIF4G domain|eIF4-gamma/eIF5/eIF2-epsilon	5.05338418392857	3.89585392037037	0.221706376666667	0	0.0807970325	7.00480473079551	7.02448036867055	7.83107601399283	7.22223461793632	6.91229058335111	7.32607888311202	8.18118207971062	5.41889591655139	5.09302562097368	5.36537573095418	6.07063816621372	9.08831383325948	9.13353979274981	9.01516872796141	8.89814114883822	9.02274034812615	9.18972042304076	9.17490146570404	0.085	1	0
EIF4G3	ENSG00000075151	eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]	1	PF02847|PF02020|PF02854	MA3|W2|MIF4G	MA3 domain|eIF4-gamma/eIF5/eIF2-epsilon|MIF4G domain	8.61569658928572	8.37450473148148	6.83269883333333	7.1165957	7.897845	3.94442744655197	4.10011984675538	4.96677421083434	4.76886183526484	4.15952424111621	4.43165638599522	4.5820079638401	2.6216228795492	2.5139120026501	2.73084969732826	2.75751938399952	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.112	1	0
EIF4H	ENSG00000106682	eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.49865059	0.561092892055556	0.0314352978333333	0	0.0821108958	6.75198583771902	6.93295289219471	8.03712135792668	7.29306694773445	6.69364027925966	6.92031712258765	7.81799411548107	5.6069688170009	5.38018262813608	5.49036998271598	4.13786242604997	9.19364296791435	9.23447302350759	9.24815514935775	9.15386004580948	9.20237468152274	9.3367542054568	9.35392680626173	0.548	0	0
EIF5	ENSG00000100664	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]	0	PF02020|PF01873	W2|eIF-5_eIF-2B	eIF4-gamma/eIF5/eIF2-epsilon|Domain found in IF2B/IF5	6.16480581428571	4.34866818703704	2.18064543333333	0.07969751	0.93675765	5.40114916942799	5.63143318865547	6.30583466931464	5.84103969314384	5.33054047378821	5.73437633949798	6.06127721526599	3.95931945132481	3.59942726345396	3.82567715397481	3.65829101484761	9.01164966072312	9.00922438715397	9.04410671821415	8.94262864947565	9.01896936723873	9.08832860593077	9.16688112960407	0.285	1	0
EIF5A	ENSG00000132507	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]	0	PF01287	eIF-5a	Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold	0.276725719530357	0.0733095597222222	0	0	0	6.4148272787877	6.38738149814341	7.2854946963496	6.71833422426292	6.40467836456891	6.60871168008095	7.53230137265565	6.19133930074043	4.73484353710149	4.98990980676305	4.62171666258311	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.543	1	1
EIF5B	ENSG00000158417	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]	1	PF00009|PF11987|PF03144	GTP_EFTU|IF-2|GTP_EFTU_D2	Elongation factor Tu GTP binding domain|Translation-initiation factor 2|Elongation factor Tu domain 2	5.86301306071429	4.97892090925926	0.994078966666667	0.15119217	0.83022115	5.64333961247723	5.4897420117672	6.07840489186757	5.41843622425343	5.73102570979344	5.81360933997282	6.22825496751218	2.34786632705222	1.45237085457641	1.81479313891761	1.241251684939	8.11185547060437	7.91472346417639	7.86067733432182	7.78967031441359	7.97871338157127	7.56974026228691	7.9434288261894	0.245	1	0
EIF6	ENSG00000242372	eukaryotic translation initiation factor 6 [Source:HGNC Symbol;Acc:HGNC:6159]	0	PF01912	eIF-6	eIF-6 family	0.396312446803571	0.114658060111111	0	0	0	5.10183493896403	5.18204468717518	5.98142800016904	5.67574537511206	5.11714644832955	5.52788668891655	6.66527906108787	4.54787912813387	3.70756008638517	4.04591098326964	2.75839325548733	8.82036054487783	8.35537697608843	8.05611361155868	8.35683330015268	8.47898035361967	8.34650744962501	8.52114630921669	0.663	1	0
ELAC2	ENSG00000006744	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]	0	PF12706|PF13691	Lactamase_B_2	Beta-lactamase superfamily domain	0.632870031464286	0.184785173466667	0.002616092	0	0	4.19839985676393	4.45600114261048	5.4197866227793	4.95700914875019	4.12224199929836	4.51980606417268	5.61394412929406	2.98410347997914	2.11816779788152	2.35140413311066	1.30700580116821	7.69478996675544	7.38750463020849	7.38067016710054	7.28942099184595	7.29321364894727	7.35949688787215	7.68518088200511	1.046	0	0
ELAVL1	ENSG00000066044	ELAV like RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3312]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	1.186127875	0.711760842777778	0.173274	0.015932504	0.19280015	3.62465072225823	3.66182369333918	5.00457105339776	3.75958197323355	3.56143612171813	3.89034940719884	4.82982419578486	2.96419484030242	3.31200272204158	3.17080646544634	1.73081464097105	9.50945839000185	8.68477508086028	8.78417621572378	8.89448304084051	8.88317760369295	8.84043222282368	8.91336340636121	0.222	1	0
ELAVL2	ENSG00000107105	ELAV like RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3313]	1	PF00076	RRM_1	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	6.12105138617857	6.63588351018519	0	0	0	2.6370282287042	2.1025691148374	4.03177893458486	4.07160823363952	2.17618551857461	4.23909248294191	0.113686232146922	1.33266431591891	1.47931308715904	1.94674385096002	3.42745273618464	9.30540657484628	9.02651823060797	7.66351428118728	8.77387248038508	8.8596084205758	9.15316224575538	9.10881890744795	0.189	1	1
EMG1	ENSG00000126749|ENSG00000268439	EMG1, N1-specific pseudouridine methyltransferase [Source:HGNC Symbol;Acc:HGNC:16912]	0	PF03587	EMG1	EMG1/NEP1 methyltransferase	0.00388417892857143	0	0	0	0	3.19352890871352	3.23862256027763	3.98953869117907	3.35368180291562	3.05374042290345	3.49692246600807	4.40876619880239	0.134467318427541	0.248082000865371	0.161127418583618	0.145050723738988	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.247	0	0
EPRS	ENSG00000136628	glutamyl-prolyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:3418]	0	PF00587|PF03950|PF00043|PF09180|PF00458|PF00749|PF03129	tRNA-synt_2b|tRNA-synt_1c_C|GST_C|ProRS-C_1|WHEP-TRS|tRNA-synt_1c|HGTP_anticodon	tRNA synthetase class II core domain (G, H, P, S and T)|tRNA synthetases class I (E and Q), anti-codon binding domain|Glutathione S-transferase, C-terminal domain|Prolyl-tRNA synthetase, C-terminal|WHEP-TRS domain|tRNA synthetases class I (E and Q), catalytic domain|Anticodon binding domain	4.78514009642857	4.26440851111111	0.449899106666667	0	0.369014572	4.20040234046558	4.39418484723679	5.65581261593434	4.77764064004608	4.13468095139303	4.56295062126943	5.39753944747975	4.69451300092581	3.84142779983453	3.87902378777948	3.57318704449137	9.38648987406217	9.51323772258449	9.30972409859143	9.37546452737956	9.40682540617215	9.46919518985562	9.40568002220991	0.505	0	0
ERAL1	ENSG00000132591	Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]	1	PF01926	MMR_HSR1	50S ribosome-binding GTPase	0.430496357785714	0.13828246052963	0	0	0	4.97071103394214	5.17490970793428	6.4514221420719	5.67352533108955	4.98138233109949	5.33415348412221	5.53922396360645	2.90824815791841	2.18204879286321	2.52068401683219	1.62745395262849	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.024	0	0
ERI1	ENSG00000104626	exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:23994]	1	PF00929|PF02037	RNase_T|SAP	Exonuclease|SAP domain	0.325716327071429	0.14927095987037	0.2888908	0.093911506	0.181327065	1.48926032880775	1.72644107000522	2.15779559175626	1.55618904844181	1.46017638162706	1.74096640573543	2.47671607407789	1.73791913377726	1.57303320001145	1.83444553915133	0.713972445704778	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	1.073	0	0
ERI3	ENSG00000117419	ERI1 exoribonuclease family member 3 [Source:HGNC Symbol;Acc:HGNC:17276]	1	PF00929	RNase_T	Exonuclease	3.48617866785714	1.69675225907407	2.63769593333333	0	0.41921545	5.59298617757105	5.66652369711651	5.68770040638038	6.24599186518044	5.63845618760518	5.63806514622056	5.26531686651029	3.32747490547491	3.28393924669646	3.45046286921796	3.42277651532633	8.91470176650471	9.05092714533942	9.00065937206844	9.01359178759014	8.98969798000937	8.95756837961078	9.10224672371181	0.745	0	0
ESF1	ENSG00000089048	ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898]	0	PF08159	NA	NA	5.53890153392857	4.19275404074074	0.40748318	0.09619217	0.400986545	3.293043765961	3.44021339153933	3.81954046050572	3.32612743336496	3.25646724160702	3.48634110301434	3.7467749568144	3.04611855696949	1.94317544118417	2.39006670144342	1.69727028084955	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.463	0	0
ESRP1	ENSG00000104413	epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]	0	NA	NA	NA	0.00887775741071429	0	0	0	0	0.0796036676666745	0.054544003229592	0.049663593890481	0.366744643451781	0.0518197724022583	0.0955330337750484	0.340604424159007	3.71875592814258	0.0139680430958563	0.0108697192831222	0.0942501130049681	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.236	0	0
ESRP2	ENSG00000103067	epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]	0	NA	NA	NA	0	0	0	0	0	0.11582976900788	0.155238889419723	0.940477624816861	0.131178807613132	0.101917480988226	0.164760538483915	1.16255809768575	1.82650047090398	0.0367808291267589	0.0428411888640837	0.00893922676804679	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.715	0	0
ETF1	ENSG00000120705	eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]	1	PF03465|PF03464|PF03463	eRF1_3|eRF1_2|eRF1_1	eRF1 domain 3|eRF1 domain 2|eRF1 domain 1	1.01925808107143	0.395057025	0.0590889433333333	0	0.084733781	4.40742753546681	4.66585604645319	4.97714480763739	4.72521218040465	4.38514108848135	4.76984048774164	6.08227893129617	4.47348026489793	3.27232184062518	3.54428777075323	3.57264453811348	8.88420448660317	9.1293923231512	9.0591552422218	8.83116344106597	9.21212537387674	9.08304882559323	9.2126860647567	0.251	0	0
EWSR1	ENSG00000182944	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	1	PF00076|PF00641	RRM_1|zf-RanBP	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|Zn-finger in Ran binding protein and others	6.01721508928571	5.1528114912963	3.32653676666667	0.5120463	1.12728932	6.18829013858914	6.39912494051511	8.02265354932514	6.55899155549169	6.24694576719842	6.44008844800814	7.45279308672385	3.79107050364469	3.28413226488237	3.71030682790623	3.02161497329678	9.44701049209078	8.34592320806995	8.4228433638694	8.52726507735153	8.54252618128921	8.69051917669487	8.33915357740585	0.218	0	0
EXOSC10	ENSG00000171824	exosome component 10 [Source:HGNC Symbol;Acc:HGNC:9138]	0	PF00570|PF01612|PF08066	HRDC|DNA_pol_A_exo1|PMC2NT	HRDC domain|3'-5' exonuclease|PMC2NT (NUC016) domain	4.17226636428571	3.16262105833333	1.06698293333333	0.048042703	0.189643265	4.60024001427107	4.69608843120963	6.8984683721956	5.12852849626742	4.65312882444817	4.85808048790654	5.87756022098761	2.82716434422754	2.45491162044357	2.70996075663214	1.8083770355295	8.67214299607032	8.34645771258824	8.28124659342509	8.25278758291242	8.34648842396567	8.46447011550768	8.401113241522	0.738	0	0
